Device_ID,Latitude,Longitude,Time_In,Time_Out,Category,Gender,Age,Date,Days
14,39.75441,-105.000556,0:00,11:00,Home,Female,28,18-Oct-20,Sunday
14,39.74466,-104.969339,11:20,13:30,Food,Female,28,18-Oct-20,Sunday
14,39.730768,-104.986479,14:00,17:00,Home,Female,28,18-Oct-20,Sunday
14,39.749662,-104.99979,17:15,20:00,Food,Female,28,18-Oct-20,Sunday
14,39.75323,-105.000051,20:15,22:30,Food,Female,28,18-Oct-20,Sunday
14,39.75441,-105.000556,22:15,23:59,Home,Female,28,18-Oct-20,Sunday
14,39.75441,-105.000556,0:00,7:30,Home,Female,28,19-Oct-20,Monday
14,39.882465,-105.074945,8:30,9:00,Work,Female,28,19-Oct-20,Monday
14,39.886805,-105.076429,9:01,9:06,Food,Female,28,19-Oct-20,Monday
14,39.882465,-105.074945,9:07,12:00,Work,Female,28,19-Oct-20,Monday
14,39.888011,-105.07064,12:10,13:00,Food,Female,28,19-Oct-20,Monday
14,39.882465,-105.074945,13:10,17:00,Work,Female,28,19-Oct-20,Monday
14,39.75441,-105.000556,17:30,18:00,Home,Female,28,19-Oct-20,Monday
14,39.754705,-105.001198,18:01,18:30,Groceries,Female,28,19-Oct-20,Monday
14,39.75441,-105.000556,18:35,23:59,Home,Female,28,19-Oct-20,Monday
14,39.75441,-105.000556,0:00,7:30,Home,Female,28,20-Oct-20,Tuesday
14,39.882465,-105.074945,8:30,17:00,Work,Female,28,20-Oct-20,Tuesday
14,39.91328,-105.041368,17:20,18:30,Gym,Female,28,20-Oct-20,Tuesday
14,39.75441,-105.000556,19:00,23:59,Home,Female,28,20-Oct-20,Tuesday
14,39.75441,-105.000556,0:00,7:30,Home,Female,28,21-Oct-20,Wednesday
14,39.882465,-105.07495,8:30,9:00,Work,Female,28,21-Oct-20,Wednesday
14,39.886805,-105.076429,9:01,9:30,Food,Female,28,21-Oct-20,Wednesday
14,39.882465,-105.07495,9:33,17:00,Work,Female,28,21-Oct-20,Wednesday
14,39.75441,-105.000556,17:30,23:59,Home,Female,28,21-Oct-20,Wednesday
14,39.75441,-105.000556,0:00,7:30,Home,Female,28,22-Oct-20,Thursday
14,39.882465,-105.07495,8:30,9:00,Work,Female,28,22-Oct-20,Thursday
14,39.886805,-105.076429,9:01,9:06,Food,Female,28,22-Oct-20,Thursday
14,39.882465,-105.07495,9:07,17:00,Work,Female,28,22-Oct-20,Thursday
14,39.751648,-104.998814,17:30,20:00,Food,Female,28,22-Oct-20,Thursday
14,39.75441,-105.000556,20:20,23:59,Home,Female,28,22-Oct-20,Thursday
14,39.75441,-105.000556,0:00,7:30,Home,Female,28,23-Oct-20,Friday
14,39.882465,-105.07495,8:30,9:00,Work,Female,28,23-Oct-20,Friday
14,39.886805,-105.076429,9:01,9:06,Food,Female,28,23-Oct-20,Friday
14,39.882465,-105.07495,9:07,12:00,Work,Female,28,23-Oct-20,Friday
14,39.63838,-104.896938,12:10,13:00,Food,Female,28,23-Oct-20,Friday
14,39.882465,-105.07495,13:10,16:00,Work,Female,28,23-Oct-20,Friday
14,39.91328,-105.041368,16:20,17:30,Gym,Female,28,23-Oct-20,Friday
14,39.75441,-105.000556,18:00,20:00,Home,Female,28,23-Oct-20,Friday
14,39.753136,-104.999054,20:15,21:45,Food,Female,28,23-Oct-20,Friday
14,39.757875,-105.007904,22:00,23:59,Food,Female,28,23-Oct-20,Friday
14,39.757875,-105.007904,0:00,1:00,Food,Female,28,24-Oct-20,Saturday
14,39.75441,-105.000556,1:15,9:00,Home,Female,28,24-Oct-20,Saturday
14,39.754086,-105.00079,9:01,9:15,Food,Female,28,24-Oct-20,Saturday
14,39.75441,-105.000556,9:16,14:00,Home,Female,28,24-Oct-20,Saturday
14,39.791893,-104.88045,14:30,19:00,Home,Female,28,24-Oct-20,Saturday
14,39.782184,-104.981571,19:10,22:00,Food,Female,28,24-Oct-20,Saturday
14,39.75441,-105.000556,10:30,23:59,Home,Female,28,24-Oct-20,Saturday
14,39.75441,-105.000556,0:00,11:00,Home,Female,28,25-Oct-20,Sunday
14,39.74466,-104.969339,11:20,13:30,Food,Female,28,25-Oct-20,Sunday
14,39.730768,-104.986479,14:00,17:00,Home,Female,28,25-Oct-20,Sunday
14,39.749662,-104.99979,17:15,20:00,Food,Female,28,25-Oct-20,Sunday
14,39.75323,-105.000051,20:15,22:30,Food,Female,28,25-Oct-20,Sunday
14,39.75441,-105.000556,22:15,23:59,Home,Female,28,25-Oct-20,Sunday
14,39.75441,-105.000556,0:00,7:30,Home,Female,28,26-Oct-20,Monday
14,39.882465,-105.074945,8:30,9:00,Work,Female,28,26-Oct-20,Monday
14,39.886805,-105.076429,9:01,9:06,Food,Female,28,26-Oct-20,Monday
14,39.882465,-105.074945,9:07,12:00,Work,Female,28,26-Oct-20,Monday
14,39.888011,-105.07064,12:10,13:00,Food,Female,28,26-Oct-20,Monday
14,39.882465,-105.074945,13:10,17:00,Work,Female,28,26-Oct-20,Monday
14,39.75441,-105.000556,17:30,18:00,Home,Female,28,26-Oct-20,Monday
14,39.754705,-105.001198,18:01,18:30,Groceries,Female,28,26-Oct-20,Monday
14,39.75441,-105.000556,18:35,23:59,Home,Female,28,26-Oct-20,Monday
14,39.75441,-105.000556,0:00,7:30,Home,Female,28,27-Oct-20,Tuesday
14,39.882465,-105.074945,8:30,17:00,Work,Female,28,26-Oct-20,Tuesday
14,39.91328,-105.041368,17:20,18:30,Gym,Female,28,27-Oct-20,Tuesday
14,39.75441,-105.000556,19:00,23:59,Home,Female,28,26-Oct-20,Tuesday
14,39.75441,-105.000556,0:00,7:30,Home,Female,28,28-Oct-20,Wednesday
14,39.882465,-105.07495,8:30,9:00,Work,Female,28,28-Oct-20,Wednesday
14,39.886805,-105.076429,9:01,9:30,Food,Female,28,28-Oct-20,Wednesday
14,39.882465,-105.07495,9:33,17:00,Work,Female,28,28-Oct-20,Wednesday
14,39.75441,-105.000556,17:30,23:59,Home,Female,28,28-Oct-20,Wednesday
14,39.75441,-105.000556,0:00,7:30,Home,Female,28,29-Oct-20,Thursday
14,39.882465,-105.07495,8:30,9:00,Work,Female,28,29-Oct-20,Thursday
14,39.886805,-105.076429,9:01,9:06,Food,Female,28,29-Oct-20,Thursday
14,39.882465,-105.07495,9:07,17:00,Work,Female,28,29-Oct-20,Thursday
14,39.751648,-104.998814,17:30,20:00,Food,Female,28,29-Oct-20,Thursday
14,39.75441,-105.000556,20:20,23:59,Home,Female,28,29-Oct-20,Thursday
14,39.75441,-105.000556,0:00,7:30,Home,Female,28,30-Oct-20,Friday
14,39.882465,-105.07495,8:30,9:00,Work,Female,28,30-Oct-20,Friday
14,39.886805,-105.076429,9:01,9:06,Food,Female,28,30-Oct-20,Friday
14,39.882465,-105.07495,9:07,12:00,Work,Female,28,30-Oct-20,Friday
14,39.63838,-104.896938,12:10,13:00,Food,Female,28,30-Oct-20,Friday
14,39.882465,-105.07495,13:10,16:00,Work,Female,28,30-Oct-20,Friday
14,39.91328,-105.041368,16:20,17:30,Gym,Female,28,30-Oct-20,Friday
14,39.75441,-105.000556,18:00,20:00,Home,Female,28,30-Oct-20,Friday
14,39.753136,-104.999054,20:15,21:45,Food,Female,28,30-Oct-20,Friday
14,39.757875,-105.007904,22:00,23:59,Food,Female,28,30-Oct-20,Friday
14,39.757875,-105.007904,0:00,1:00,Food,Female,28,31-Oct-20,Saturday
14,39.75441,-105.000556,1:15,9:00,Home,Female,28,31-Oct-20,Saturday
14,39.754086,-105.00079,9:01,9:15,Food,Female,28,31-Oct-20,Saturday
14,39.75441,-105.000556,9:16,14:00,Home,Female,28,31-Oct-20,Saturday
14,39.791893,-104.88045,14:30,19:00,Home,Female,28,31-Oct-20,Saturday
14,39.782184,-104.981571,19:10,22:00,Food,Female,28,31-Oct-20,Saturday
14,39.75441,-105.000556,10:30,23:59,Home,Female,28,31-Oct-20,Saturday
15,42.297837,-71.066232,0:00,11:00,Home,Male ,25,4-Oct-20,Sunday
15,42.292731,-71.048943,11:10,11:55,Groceries,Male ,25,4-Oct-20,Sunday
15,42.297837,-71.066232,12:05,23:59,Home,Male ,25,4-Oct-20,Sunday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,5-Oct-20,Monday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,5-Oct-20,Monday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,5-Oct-20,Monday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,5-Oct-20,Monday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,5-Oct-20,Monday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,5-Oct-20,Monday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,5-Oct-20,Monday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,6-Oct-20,Tuesday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,6-Oct-20,Tuesday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,6-Oct-20,Tuesday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,6-Oct-20,Tuesday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,6-Oct-20,Tuesday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,6-Oct-20,Tuesday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,6-Oct-20,Tuesday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,7-Oct-20,Wednesay
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,7-Oct-20,Wednesay
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,7-Oct-20,Wednesay
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,7-Oct-20,Wednesay
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,7-Oct-20,Wednesay
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,7-Oct-20,Wednesay
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,7-Oct-20,Wednesay
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,8-Oct-20,Thursday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,8-Oct-20,Thursday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,8-Oct-20,Thursday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,8-Oct-20,Thursday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,8-Oct-20,Thursday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,8-Oct-20,Thursday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,8-Oct-20,Thursday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,9-Oct-20,Friday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,9-Oct-20,Friday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,9-Oct-20,Friday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,9-Oct-20,Friday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,9-Oct-20,Friday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,9-Oct-20,Friday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,9-Oct-20,Friday
15,42.297837,-71.066232,0:00,10:30,Home,Male ,25,10-Oct-20,Saturday
15,42.349881,-71.08054,10:48,11:15,Shopping,Male ,25,10-Oct-20,Saturday
15,42.350845,-71.078807,11:20,11:25,Food,Male ,25,10-Oct-20,Saturday
15,42.351567,-71.075898,11:30,12:10,Shopping,Male ,25,10-Oct-20,Saturday
15,42.349881,-71.08054,12:20,12:23,Parking,Male ,25,10-Oct-20,Saturday
15,42.297837,-71.066232,12:43,23:59,Home,Male ,25,10-Oct-20,Saturday
15,42.297837,-71.066232,0:00,11:00,Home,Male ,25,11-Oct-20,Sunday
15,42.292731,-71.048943,11:10,11:55,Groceries,Male ,25,11-Oct-20,Sunday
15,42.297837,-71.066232,12:05,23:59,Home,Male ,25,11-Oct-20,Sunday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,12-Oct-20,Monday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,12-Oct-20,Monday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,12-Oct-20,Monday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,12-Oct-20,Monday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,12-Oct-20,Monday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,12-Oct-20,Monday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,12-Oct-20,Monday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,13-Oct-20,Tuesday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,13-Oct-20,Tuesday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,13-Oct-20,Tuesday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,13-Oct-20,Tuesday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,13-Oct-20,Tuesday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,13-Oct-20,Tuesday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,13-Oct-20,Tuesday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,14-Oct-20,Wednesay
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,14-Oct-20,Wednesay
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,14-Oct-20,Wednesay
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,14-Oct-20,Wednesay
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,14-Oct-20,Wednesay
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,14-Oct-20,Wednesay
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,14-Oct-20,Wednesay
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,15-Oct-20,Thursday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,15-Oct-20,Thursday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,15-Oct-20,Thursday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,15-Oct-20,Thursday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,15-Oct-20,Thursday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,15-Oct-20,Thursday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,15-Oct-20,Thursday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,16-Oct-20,Friday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,16-Oct-20,Friday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,16-Oct-20,Friday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,16-Oct-20,Friday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,16-Oct-20,Friday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,16-Oct-20,Friday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,16-Oct-20,Friday
15,42.297837,-71.066232,0:00,10:30,Home,Male ,25,17-Oct-20,Saturday
15,42.349881,-71.08054,10:48,11:15,Shopping,Male ,25,17-Oct-20,Saturday
15,42.350845,-71.078807,11:20,11:25,Food,Male ,25,17-Oct-20,Saturday
15,42.351567,-71.075898,11:30,12:10,Shopping,Male ,25,17-Oct-20,Saturday
15,42.349881,-71.08054,12:20,12:23,Parking,Male ,25,17-Oct-20,Saturday
15,42.297837,-71.066232,12:43,23:59,Home,Male ,25,17-Oct-20,Saturday
15,42.297837,-71.066232,0:00,11:00,Home,Male ,25,18-Oct-20,Sunday
15,42.292731,-71.048943,11:10,11:55,Groceries,Male ,25,18-Oct-20,Sunday
15,42.297837,-71.066232,12:05,23:59,Home,Male ,25,18-Oct-20,Sunday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,19-Oct-20,Monday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,19-Oct-20,Monday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,19-Oct-20,Monday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,19-Oct-20,Monday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,19-Oct-20,Monday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,19-Oct-20,Monday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,19-Oct-20,Monday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,20-Oct-20,Tuesday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,20-Oct-20,Tuesday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,20-Oct-20,Tuesday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,20-Oct-20,Tuesday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,20-Oct-20,Tuesday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,20-Oct-20,Tuesday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,20-Oct-20,Tuesday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,21-Oct-20,Wednesay
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,21-Oct-20,Wednesay
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,21-Oct-20,Wednesay
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,21-Oct-20,Wednesay
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,21-Oct-20,Wednesay
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,21-Oct-20,Wednesay
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,21-Oct-20,Wednesay
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,22-Oct-20,Thursday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,22-Oct-20,Thursday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,22-Oct-20,Thursday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,22-Oct-20,Thursday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,22-Oct-20,Thursday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,22-Oct-20,Thursday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,22-Oct-20,Thursday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,23-Oct-20,Friday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,23-Oct-20,Friday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,23-Oct-20,Friday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,23-Oct-20,Friday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,23-Oct-20,Friday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,23-Oct-20,Friday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,23-Oct-20,Friday
15,42.297837,-71.066232,0:00,10:30,Home,Male ,25,24-Oct-20,Saturday
15,42.349881,-71.08054,10:48,11:15,Shopping,Male ,25,24-Oct-20,Saturday
15,42.350845,-71.078807,11:20,11:25,Food,Male ,25,24-Oct-20,Saturday
15,42.351567,-71.075898,11:30,12:10,Shopping,Male ,25,24-Oct-20,Saturday
15,42.349881,-71.08054,12:20,12:23,Parking,Male ,25,24-Oct-20,Saturday
15,42.297837,-71.066232,12:43,23:59,Home,Male ,25,24-Oct-20,Saturday
15,42.297837,-71.066232,0:00,11:00,Home,Male ,25,25-Oct-20,Sunday
15,42.292731,-71.048943,11:10,11:55,Groceries,Male ,25,25-Oct-20,Sunday
15,42.297837,-71.066232,12:05,23:59,Home,Male ,25,25-Oct-20,Sunday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,26-Oct-20,Monday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,26-Oct-20,Monday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,26-Oct-20,Monday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,26-Oct-20,Monday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,26-Oct-20,Monday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,26-Oct-20,Monday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,26-Oct-20,Monday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,27-Oct-20,Tuesday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,27-Oct-20,Tuesday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,27-Oct-20,Tuesday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,27-Oct-20,Tuesday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,27-Oct-20,Tuesday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,27-Oct-20,Tuesday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,27-Oct-20,Tuesday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,28-Oct-20,Wednesay
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,28-Oct-20,Wednesay
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,28-Oct-20,Wednesay
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,28-Oct-20,Wednesay
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,28-Oct-20,Wednesay
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,28-Oct-20,Wednesay
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,28-Oct-20,Wednesay
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,29-Oct-20,Thursday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,29-Oct-20,Thursday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,29-Oct-20,Thursday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,29-Oct-20,Thursday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,29-Oct-20,Thursday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,29-Oct-20,Thursday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,29-Oct-20,Thursday
15,42.297837,-71.066232,0:00,8:20,Home,Male ,25,30-Oct-20,Friday
15,42.227223,-71.027698,8:50,12:00,School,Male ,25,30-Oct-20,Friday
15,42.22168,-71.023562,12:05,12:45,Food,Male ,25,30-Oct-20,Friday
15,42.227223,-71.027698,12:50,17:00,School,Male ,25,30-Oct-20,Friday
15,42.297837,-71.066232,17:15,18:30,Home,Male ,25,30-Oct-20,Friday
15,42.28518,-71.040368,18:42,19:42,Gym,Male ,25,30-Oct-20,Friday
15,42.297837,-71.066232,20:00,23:59,Home,Male ,25,30-Oct-20,Friday
15,42.297837,-71.066232,0:00,10:30,Home,Male ,25,31-Oct-20,Saturday
15,42.349881,-71.08054,10:48,11:15,Shopping,Male ,25,31-Oct-20,Saturday
15,42.350845,-71.078807,11:20,11:25,Food,Male ,25,31-Oct-20,Saturday
15,42.351567,-71.075898,11:30,12:10,Shopping,Male ,25,31-Oct-20,Saturday
15,42.349881,-71.08054,12:20,12:23,Parking,Male ,25,31-Oct-20,Saturday
15,42.297837,-71.066232,12:43,23:59,Home,Male ,25,31-Oct-20,Saturday
16,41.871577,-87.627113,0:00,10:00,Home,Female,25,4-Oct-20,Sunday
16,41.871586,-87.62638,10:01,10:06,Food,Female,25,4-Oct-20,Sunday
16,41.871577,-87.627113,10:07,13:30,Home,Female,25,4-Oct-20,Sunday
16,41.867667,-87.625558,13:45,14:05,Groceries,Female,25,4-Oct-20,Sunday
16,41.871577,-87.627113,14:17,15:00,Home,Female,25,4-Oct-20,Sunday
16,41.909186,-87.677156,15:17,16:20,Food,Female,25,4-Oct-20,Sunday
16,41.909968,-87.677652,16:22,16:34,Food,Female,25,4-Oct-20,Sunday
16,41.871577,-87.627113,16:55,19:00,Home,Female,25,4-Oct-20,Sunday
16,41.866229,-87.616986,19:25,19:40,Entertainment,Female,25,4-Oct-20,Sunday
16,41.871577,-87.627113,20:00,23:59,Home,Female,25,4-Oct-20,Sunday
16,41.871577,-87.627113,0:00,8:00,Home,Female,25,5-Oct-20,Monday
16,41.897488,-87.643678,8:30,17:00,Work,Female,25,5-Oct-20,Monday
16,41.896276,-87.641024,17:30,18:30,Gym,Female,25,5-Oct-20,Monday
16,41.871577,-87.627113,19:00,23:59,Home,Female,25,5-Oct-20,Monday
16,41.871577,-87.627113,0:00,8:00,Home,Female,25,6-Oct-20,Tuesday
16,41.897488,-87.643678,8:30,17:00,Work,Female,25,6-Oct-20,Tuesday
16,41.896276,-87.641024,17:30,18:30,Gym,Female,25,6-Oct-20,Tuesday
16,41.871577,-87.627113,19:00,23:59,Home,Female,25,6-Oct-20,Tuesday
16,41.871577,-87.627113,0:00,8:00,Home,Female,25,7-Oct-20,Wednesday
16,41.897488,-87.643678,8:30,17:00,Work,Female,25,7-Oct-20,Wednesday
16,41.896276,-87.641024,17:30,18:30,Gym,Female,25,7-Oct-20,Wednesday
16,41.871577,-87.627113,19:00,23:59,Home,Female,25,7-Oct-20,Wednesday
16,41.871577,-87.627113,0:00,8:00,Home,Female,25,8-Oct-20,Thursday
16,41.897488,-87.643678,8:30,17:00,Work,Female,25,8-Oct-20,Thursday
16,41.889484,-87.629364,17:30,19:30,Food,Female,25,8-Oct-20,Thursday
16,41.871577,-87.627113,19:45,23:59,Home,Female,25,8-Oct-20,Thursday
16,41.871577,-87.627113,0:00,8:00,Home,Female,25,9-Oct-20,Friday
16,41.897488,-87.643678,8:30,17:00,Work,Female,25,9-Oct-20,Friday
16,41.871667,-87.627286,17:30,18:40,Groceries,Female,25,9-Oct-20,Friday
16,41.871577,-87.627113,18:41,19:30,Home,Female,25,9-Oct-20,Friday
16,41.884715,-87.64729,19:48,21:00,Food,Female,25,9-Oct-20,Friday
16,41.885881,-87.648904,21:10,22:00,Food,Female,25,9-Oct-20,Friday
16,41.887409,-87.651846,22:10,23:45,Food,Female,25,9-Oct-20,Friday
16,41.871577,-87.627113,0:00,10:00,Home,Female,25,10-Oct-20,Saturday
16,42.189856,-87.953172,22:50,15:00,Home,Female,25,10-Oct-20,Saturday
16,41.871577,-87.627113,15:50,16:15,Home,Female,25,10-Oct-20,Saturday
16,41.884306,-87.628297,16:33,17:00,Shopping,Female,25,10-Oct-20,Saturday
16,41.883677,-87.628257,17:01,17:16,Shopping,Female,25,10-Oct-20,Saturday
16,41.871577,-87.627113,17:30,20:00,Home,Female,25,10-Oct-20,Saturday
16,41.893603,-87.628412,20:15,23:00,Home,Female,25,10-Oct-20,Saturday
16,41.893676,-87.635933,23:15,23:59,Entertainment,Female,25,10-Oct-20,Saturday
16,41.871577,-87.627113,0:00,10:00,Home,Female,25,11-Oct-20,Sunday
16,41.871586,-87.62638,10:01,10:06,Food,Female,25,11-Oct-20,Sunday
16,41.871577,-87.627113,10:07,13:30,Home,Female,25,11-Oct-20,Sunday
16,41.867667,-87.625558,13:45,14:05,Groceries,Female,25,11-Oct-20,Sunday
16,41.871577,-87.627113,14:17,15:00,Home,Female,25,11-Oct-20,Sunday
16,41.909186,-87.677156,15:17,16:20,Food,Female,25,11-Oct-20,Sunday
16,41.909968,-87.677652,16:22,16:34,Food,Female,25,11-Oct-20,Sunday
16,41.871577,-87.627113,16:55,19:00,Home,Female,25,11-Oct-20,Sunday
16,41.866229,-87.616986,19:25,19:40,Entertainment,Female,25,11-Oct-20,Sunday
16,41.871577,-87.627113,20:00,23:59,Home,Female,25,11-Oct-20,Sunday
16,41.871577,-87.627113,0:00,8:00,Home,Female,25,12-Oct-20,Monday
16,41.897488,-87.643678,8:30,17:00,Work,Female,25,12-Oct-20,Monday
16,41.896276,-87.641024,17:30,18:30,Gym,Female,25,12-Oct-20,Monday
16,41.871577,-87.627113,19:00,23:59,Home,Female,25,12-Oct-20,Monday
16,41.871577,-87.627113,0:00,8:00,Home,Female,25,13-Oct-20,Tuesday
16,41.897488,-87.643678,8:30,17:00,Work,Female,25,13-Oct-20,Tuesday
